Food Name,Calories,Carbs,Cholesterol,Fats,Fiber,Protein,Saturated Fat,Sodium,Sugar
romanesco raw,20.0,3.9,0.0,0.2,2.0,1.9,0.038,0.025,1.9
eggplant raw,115.0,26.9,0.0,0.8,13.7,4.5,0.2,0.028,16.2
leeks raw,54.0,12.6,0.0,0.3,1.6,1.3,0.049,0.003,3.5
lemongrass citronella,5.0,1.2,0.0,0.076,0.0,0.038,0.067,0.024,0.0
pumpkin cooked,49.0,12.0,0.0,0.2,2.7,1.8,0.019,0.006,5.1
celery cooked,7.0,1.5,0.0,0.098,0.6,0.3,0.064,0.093,0.9
serrano pepper,2.0,0.4,0.0,0.075,0.2,0.1,0.072,0.067,0.2
nopales raw,14.0,2.9,0.0,0.063,1.9,1.1,0.018,0.076,1.0
sweet potato leaves cooked,22.0,4.7,0.0,0.2,1.2,1.4,0.099,0.2,3.5
eggplant cooked,33.0,8.1,0.0,0.2,2.5,0.8,0.049,0.2,3.2
asparagus cooked,3.0,0.6,0.0,0.074,0.3,0.4,0.004,0.0,0.2
rutabaga cooked,72.0,16.4,0.0,0.4,4.3,2.2,0.007,0.049,9.5
parsnips raw,128.0,30.6,0.0,0.5,8.3,2.0,0.1,0.068,8.2
sour pickles,17.0,3.5,0.0,0.3,1.9,0.5,0.079,1.9,1.6
turnip greens cooked,29.0,6.3,0.0,0.3,5.0,1.6,0.091,0.4,0.8
jerusalem artichokes,110.0,26.2,0.0,0.047,2.4,3.0,0.0,0.011,14.4
collard raw,12.0,2.0,0.0,0.2,1.4,1.1,0.026,0.014,0.2
chrysanthemum cooked,20.0,4.3,0.0,0.036,2.3,1.6,0.0,0.042,2.0
oriental radish dried,314.0,73.5,0.0,0.8,27.7,9.2,0.3,0.3,43.3
tomatillos,42.0,7.7,0.0,1.3,2.5,1.3,0.2,0.019,5.2
taro shoots raw,9.0,2.0,0.0,0.069,0.0,0.8,0.016,0.056,0.0
acorn squash raw,172.0,44.9,0.0,0.4,6.5,3.4,0.091,0.017,0.0
leeks dried,10.0,2.4,0.0,0.026,0.3,0.5,0.08,0.077,0.0
cabbage raw,70.0,16.2,0.0,0.3,7.0,3.6,0.054,0.006,9.0
sweet red peppers cooked,19.0,4.5,0.0,0.1,0.9,0.7,0.012,0.2,3.2
sweet red peppers raw,46.0,9.0,0.0,0.4,3.1,1.5,0.088,0.092,6.3
cucumber peeled,16.0,2.9,0.0,0.2,0.9,0.8,0.1,0.098,1.8
purslane raw,9.0,1.5,0.0,0.2,0.0,0.9,0.0,0.066,0.0
peas onions cooked,81.0,15.5,0.0,0.4,4.0,4.6,0.055,0.5,6.8
tomato cooked,22.0,4.9,0.0,0.1,0.9,1.2,0.086,0.029,3.1
taro shoots cooked,20.0,4.5,0.0,0.1,0.0,1.0,0.068,0.3,0.0
scots kale raw,28.0,5.6,0.0,0.4,1.1,1.9,0.072,0.059,0.0
artichoke raw,60.0,13.5,0.0,0.2,6.9,4.2,0.056,0.1,1.3
navy bean sprouts raw,70.0,13.6,0.0,0.7,0.0,6.4,0.05,0.063,0.0
sweet pickles,146.0,33.8,0.0,0.7,1.6,0.9,0.1,0.7,29.2
oriental radish cooked,25.0,5.0,0.0,0.4,2.4,1.0,0.1,0.4,2.7
sweet potato leaves raw,15.0,3.1,0.0,0.2,1.9,0.9,0.088,0.073,0.0
irishmoss,2.0,0.6,0.0,0.049,0.082,0.037,0.06,0.084,0.098
drumstick leaves cooked,25.0,4.7,0.0,0.4,0.8,2.2,0.0,0.1,0.4
winter squash raw,39.0,10.0,0.0,0.2,1.7,1.1,0.019,0.027,2.6
pumpkin raw,30.0,7.5,0.0,0.1,0.6,1.2,0.065,0.062,3.2
chicory greens,7.0,1.4,0.0,0.096,1.2,0.5,0.078,0.017,0.2
spinach cooked,41.0,6.8,0.0,0.5,4.3,5.3,0.042,0.1,0.8
radish pickled,42.0,7.8,0.0,0.5,3.3,1.7,0.1,1.2,3.0
sweet onion,106.0,25.0,0.0,0.3,3.0,2.6,0.0,0.063,16.6
salsify cooked,92.0,20.7,0.0,0.2,4.2,3.7,0.0,0.028,3.9
radish seeds sprouted,16.0,1.4,0.0,1.0,0.0,1.4,0.3,0.067,0.0
turnips raw,51.0,11.8,0.0,0.2,3.3,1.6,0.074,0.1,7.0
burdock root raw,85.0,20.5,0.0,0.2,3.9,1.8,0.069,0.008,3.4
red cabbage cooked,49.0,11.8,0.0,0.2,4.4,2.6,0.058,0.047,5.6
jute raw,10.0,1.6,0.0,0.046,0.0,1.3,0.0,0.042,0.0
hot chile pepper dried,2.0,0.3,0.0,0.054,0.1,0.054,0.001,0.041,0.2
salsify raw,109.0,24.7,0.0,0.3,4.4,4.4,0.0,0.093,0.0
crookneck squash raw,24.0,4.9,0.0,0.3,1.3,1.3,0.1,0.047,4.5
indian squash cooked,38.0,7.6,0.0,0.4,3.5,0.7,0.0,0.0,4.7
poi,269.0,65.4,0.0,0.3,1.0,0.9,0.063,0.091,0.9
sesbania flower cooked,22.0,5.3,0.0,0.007,0.0,1.2,0.0,0.3,0.0
acorn squash cooked,115.0,29.9,0.0,0.3,9.0,2.3,0.023,0.5,0.0
cauliflower cooked,29.0,5.1,0.0,0.6,2.9,2.3,0.055,0.094,2.6
crookneck squash cooked,34.0,6.8,0.0,0.7,2.0,1.9,0.1,0.4,4.5
laver seaweed,1.0,0.1,0.0,0.012,0.09,0.2,0.066,0.075,0.071
mountain yam cooked,119.0,29.0,0.0,0.1,0.0,2.5,0.014,0.4,0.0
pumpkin flowers raw,5.0,1.1,0.0,0.084,0.0,0.3,0.049,0.066,0.0
mustard greens raw,15.0,2.6,0.0,0.2,1.8,1.6,0.072,0.004,0.7
arrowhead,12.0,2.4,0.0,0.084,0.0,0.6,0.0,0.082,0.0
japanese cabbage,45.0,8.5,0.0,0.2,4.7,2.4,0.092,0.4,2.0
mung bean sprouts cooked,24.0,4.5,0.0,0.1,1.0,2.5,0.05,0.3,3.5
scallop squash cooked,29.0,5.9,0.0,0.3,3.4,1.9,0.034,0.4,2.7
pumpkin leaves cooked,15.0,2.4,0.0,0.2,1.9,1.9,0.092,0.2,0.5
hungarian pepper,8.0,1.8,0.0,0.1,0.3,0.2,0.082,0.028,1.0
sweet potato baked,103.0,23.6,0.0,0.2,3.8,2.3,0.013,0.07,7.4
chinese cabbage pe tsai raw,12.0,2.5,0.0,0.2,0.9,0.9,0.033,0.049,1.1
taro raw,116.0,27.5,0.0,0.2,4.3,1.6,0.099,0.054,0.4
yam bean jicama,49.0,11.5,0.0,0.1,6.4,0.9,0.061,0.047,2.3
olives,10.0,0.5,0.0,0.9,0.1,0.09,0.2,0.001,0.0
mustard greens cooked,36.0,6.3,0.0,0.7,2.8,3.6,0.053,0.4,2.0
pumpkin flowers cooked,20.0,4.4,0.0,0.1,1.2,1.5,0.057,0.082,3.2
tree fern cooked,57.0,15.3,0.0,0.096,5.3,0.4,0.0,0.3,0.0
yellow corn raw,606.0,123.3,0.0,7.9,12.1,15.6,1.1,0.06,1.1
endive,9.0,1.7,0.0,0.1,1.6,0.6,0.022,0.08,0.1
wakame,36.0,7.3,0.0,0.5,0.4,2.4,0.1,0.7,0.5
tahitian taro raw,55.0,8.6,0.0,1.2,0.0,3.5,0.2,0.003,0.0
broccoli raw,31.0,6.0,0.0,0.3,2.4,2.6,0.053,0.049,1.5
sweet green peppers raw,30.0,6.9,0.0,0.3,2.5,1.3,0.053,0.023,3.6
chinese cabbage pak choi cooked,20.0,3.0,0.0,0.3,1.7,2.7,0.014,0.5,1.4
agar,1.0,0.3,0.0,0.058,0.027,0.053,0.087,0.049,0.005
watercress,4.0,0.4,0.0,0.006,0.2,0.8,0.071,0.038,0.099
beet greens cooked,39.0,7.9,0.0,0.3,4.2,3.7,0.025,0.3,0.9
winter squash cooked,76.0,18.1,0.0,0.7,5.7,1.8,0.1,0.068,6.8
new zealand spinach raw,8.0,1.4,0.0,0.1,0.8,0.8,0.077,0.017,0.2
okra,4.0,0.9,0.0,0.082,0.4,0.2,0.001,0.098,0.2
yautia tannier,132.0,31.9,0.0,0.5,2.0,2.0,0.1,0.031,0.0
mustard spinach cooked,29.0,5.0,0.0,0.4,3.6,3.1,0.0,0.5,0.0
rhubarb cooked,278.0,74.9,0.0,0.1,4.8,0.9,0.08,0.007,68.9
beets raw,58.0,13.0,0.0,0.2,3.8,2.2,0.028,0.1,9.2
drumstick pods raw,37.0,8.5,0.0,0.2,3.2,2.1,0.025,0.077,0.0
baby zucchini,2.0,0.3,0.0,0.089,0.1,0.3,0.02,0.041,0.0
onion raw,16.0,3.7,0.0,0.048,0.7,0.4,0.077,0.065,1.7
romanesco cooked,39.0,7.7,0.0,0.4,4.0,3.7,0.028,0.3,0.0
butternut squash raw,90.0,23.4,0.0,0.2,4.0,2.0,0.044,0.067,4.4
amaranth leaves,6.0,1.1,0.0,0.075,0.0,0.7,0.072,0.071,0.0
turnip greens raw,18.0,3.9,0.0,0.2,1.8,0.8,0.009,0.012,0.4
spaghetti squash raw,31.0,7.0,0.0,0.6,1.5,0.6,0.1,0.081,2.8
seaweed dry,52.0,9.2,6.6,0.3,7.3,3.1,0.006,0.9,0.0
yam cooked,158.0,37.4,0.0,0.2,5.3,2.0,0.061,0.017,0.7
corn dried,119.0,18.8,0.0,3.0,5.8,4.1,0.6,0.029,6.0
cucumber,23.0,5.4,0.0,0.2,0.8,1.0,0.068,0.061,2.5
arrowroot,78.0,16.1,0.0,0.2,1.6,5.1,0.094,0.052,0.0
cardoon raw,30.0,7.2,0.0,0.2,2.8,1.2,0.072,0.3,0.0
bamboo shoots cooked,14.0,2.3,0.0,0.3,1.2,1.8,0.007,0.04,0.0
summer squash raw,42.0,8.7,0.0,0.5,2.9,3.1,0.1,0.051,5.7
sweet potato raw,112.0,26.2,0.0,0.002,3.9,2.0,0.036,0.079,5.4
green tomato,42.0,9.3,0.0,0.4,2.0,2.2,0.024,0.055,7.3
beet greens raw,8.0,1.6,0.0,0.078,1.4,0.8,0.026,0.013,0.2
savoy cabbage cooked,41.0,9.2,0.0,0.2,4.8,3.1,0.076,0.05,0.0
witloof chicory,9.0,2.1,0.0,0.031,1.6,0.5,0.076,0.022,0.0
turnips cooked,34.0,7.9,0.0,0.1,3.1,1.1,0.082,0.017,4.7
dried tomatoes,5.0,1.1,0.0,0.053,0.2,0.3,0.032,0.069,0.8
radicchio,15.0,2.9,0.0,0.2,0.6,0.9,0.031,0.033,0.4
mixed vegetables cooked,118.0,23.8,0.0,0.3,8.0,5.2,0.0,0.089,5.7
yellow tomato,32.0,6.3,0.0,0.6,1.5,2.1,0.03,0.088,0.0
cardoon cooked,26.0,6.4,0.0,0.1,2.0,0.9,0.014,0.2,0.0
spinach raw,7.0,1.1,0.0,0.1,0.7,0.9,0.024,0.036,0.1
kale raw,7.0,0.9,0.0,0.3,0.9,0.6,0.057,0.045,0.2
drumstick pods cooked,42.0,9.7,0.0,0.2,5.0,2.5,0.0,0.3,0.0
kohlrabi raw,72.0,16.4,0.0,0.3,9.5,4.5,0.007,0.063,6.9
lentil sprouts,82.0,17.0,0.0,0.4,0.0,6.9,0.067,0.044,0.0
carrots raw,25.0,5.8,0.0,0.1,1.7,0.6,0.046,0.024,2.9
red chili peppers,18.0,4.0,0.0,0.2,0.7,0.8,0.088,0.03,2.4
fennel,73.0,17.1,0.0,0.5,7.3,2.9,0.0,0.1,0.0
sweet corn white,63.0,13.9,0.0,0.9,2.0,2.4,0.1,0.016,2.4
celeriac raw,66.0,14.4,0.0,0.5,2.8,2.3,0.1,0.2,2.5
hubbard squash raw,46.0,10.1,0.0,0.6,4.5,2.3,0.1,0.094,4.6
brussels sprouts cooked,8.0,1.5,0.0,0.1,0.5,0.5,0.099,0.051,0.4
carrots cooked,16.0,3.8,0.0,0.092,1.4,0.3,0.096,0.025,1.6
lambs quarters raw,0.0,0.069,0.0,0.067,0.046,0.08,0.0,0.033,0.0
lotus root cooked,6.0,1.4,0.0,0.056,0.3,0.1,0.029,0.0,0.0
split peas raw,672.0,118.9,0.0,2.3,50.2,48.4,0.3,0.075,15.8
scots kale cooked,36.0,7.3,0.0,0.5,0.0,2.5,0.014,0.4,0.0
corn cooked,99.0,21.6,0.0,1.5,2.5,3.5,0.2,0.039,4.7
radish raw,1.0,0.2,0.0,0.026,0.002,0.042,0.084,0.033,0.066
stinging nettles,37.0,6.7,0.0,0.007,6.1,2.4,0.0,0.09,0.2
baby carrots,5.0,1.2,0.0,0.053,0.4,0.031,0.015,0.097,0.7
sweet yellow peppers,50.0,11.8,0.0,0.4,1.7,1.9,0.012,0.017,0.0
taro leaves raw,12.0,1.9,0.0,0.2,1.0,1.4,0.013,0.083,0.8
corn raw,123.0,26.7,0.0,1.9,2.9,4.7,0.5,0.083,9.0
roselle,28.0,6.4,0.0,0.4,0.0,0.5,0.0,0.079,0.0
drumstick leaves raw,13.0,1.7,0.0,0.3,0.4,2.0,0.0,0.071,0.0
scallop squash raw,23.0,5.0,0.0,0.3,1.6,1.6,0.097,0.075,3.1
chicory roots,65.0,15.8,0.0,0.2,1.4,1.3,0.052,0.055,7.9
brussels sprouts raw,8.0,1.7,0.0,0.077,0.7,0.6,0.072,0.049,0.4
kale cooked,42.0,6.3,0.0,1.4,4.7,3.5,0.2,0.018,1.4
pupusas con frijoles,289.0,39.7,0.0,11.4,7.3,7.0,2.8,0.4,1.6
mustard cabbage,36.0,7.2,0.0,0.1,4.0,1.4,0.016,0.9,1.8
gourd raw,19.0,4.1,0.0,0.2,1.0,1.1,0.07,0.03,1.9
butternut squash cooked,80.0,21.0,0.0,0.2,6.4,1.8,0.013,0.002,3.9
burdock root cooked,146.0,35.1,0.0,0.2,3.0,3.5,0.0,0.4,5.9
cassava,330.0,78.4,0.0,0.6,3.7,2.8,0.2,0.099,3.5
peas carrots cooked,77.0,16.2,0.0,0.7,5.0,4.9,0.1,0.5,7.0
romaine lettuce,8.0,1.5,0.0,0.1,1.0,0.6,0.049,0.083,0.6
yam raw,177.0,41.8,0.0,0.3,6.2,2.3,0.067,0.017,0.8
chowchow pickles,296.0,65.3,0.0,2.2,3.7,3.7,0.4,1.3,58.5
prairie turnips raw,20.0,4.5,0.0,0.029,1.0,0.3,0.0,0.059,0.1
savoy cabbage raw,19.0,4.3,0.0,0.017,2.2,1.4,0.091,0.007,1.6
celery raw,6.0,1.2,0.0,0.045,0.6,0.3,0.005,0.019,0.5
celeriac cooked,42.0,9.1,0.0,0.3,0.0,1.5,0.0,0.084,0.0
mustard spinach raw,33.0,5.9,0.0,0.5,4.2,3.3,0.087,0.025,0.0
zucchini raw,44.0,8.1,0.0,0.8,2.6,3.1,0.2,0.023,6.5
okra cooked,35.0,7.2,0.0,0.3,4.0,3.0,0.032,0.4,3.8
white icicle radish,14.0,2.6,0.0,0.1,1.4,1.1,0.076,0.049,0.0
orange tomato,18.0,3.5,0.0,0.2,1.0,1.3,0.097,0.001,0.0
pumpkin leaves raw,7.0,0.9,0.0,0.2,0.0,1.2,0.053,0.057,0.0
spaghetti squash cooked,42.0,10.0,0.0,0.4,2.2,1.0,0.091,0.4,3.9
white corn cooked,100.0,22.4,0.0,1.5,2.8,3.4,0.2,0.082,8.0
artichoke cooked,64.0,14.3,0.0,0.4,10.3,3.5,0.059,0.087,1.2
avocado,432.0,23.0,0.0,39.6,18.1,5.4,5.7,0.045,1.8
string beans wellsley farms,8.0,1.7,1.0,0.0,0.087,0.3,0.0,0.0,0.3
lambs quarters cooked,58.0,9.0,0.0,1.3,3.8,5.8,0.085,0.5,1.1
peas cooked,134.0,25.0,0.0,0.4,8.8,8.6,0.065,0.074,9.5
beets cooked,22.0,5.0,0.0,0.085,1.0,0.8,0.026,0.035,4.0
shallots dried,3.0,0.7,0.0,0.013,0.1,0.1,0.063,0.059,0.3
green lettuce,23.0,4.3,0.0,0.2,2.0,2.0,0.027,0.05,1.2
kohlrabi cooked,48.0,11.0,0.0,0.2,1.8,3.0,0.041,0.035,4.6
kanpyo dried,139.0,35.1,0.0,0.3,5.3,4.6,0.041,0.056,0.0
prairie turnips boiled,18.0,4.2,0.0,0.086,1.0,0.2,0.0,0.012,0.7
broccoli raab cooked,21.0,2.7,0.0,0.4,2.4,3.3,0.086,0.077,0.5
summer squash cooked,49.0,9.9,0.0,1.0,2.9,2.7,0.2,0.036,6.4
taro cooked,187.0,45.7,0.0,0.1,6.7,0.7,0.012,0.055,0.6
spring onion scallions,6.0,1.5,0.0,0.077,0.5,0.4,0.029,0.048,0.5
hubbard squash cooked,57.0,12.3,0.0,0.7,5.5,2.8,0.1,0.5,5.6
jalapeno pepper,4.0,0.9,0.0,0.002,0.4,0.1,0.06,0.028,0.6
new zealand spinach cooked,22.0,3.8,0.0,0.3,2.5,2.3,0.027,0.6,0.5
sesbania flower raw,1.0,0.2,0.0,0.095,0.0,0.012,0.0,0.007,0.0
spirulina dried,20.0,1.7,0.0,0.5,0.3,4.0,0.2,0.031,0.2
chinese cabbage pe tsai cooked,17.0,2.9,0.0,0.2,2.0,1.8,0.011,0.3,0.0
zucchini cooked,27.0,4.8,0.0,0.6,1.8,2.1,0.1,0.077,3.1
green olives pickled,4.0,0.1,0.0,0.4,0.057,0.073,0.064,0.1,0.051
lotus root raw,85.0,19.8,0.0,0.1,5.6,3.0,0.057,0.06,0.0
grape leaves,13.0,2.4,0.0,0.3,1.5,0.8,0.085,0.005,0.9
dill pickled cucumber,17.0,3.7,0.0,0.2,1.6,0.9,0.08,1.3,1.9
skunk cabbage,11.0,1.8,0.0,0.1,1.2,1.5,0.0,0.016,0.0
banana pepper,9.0,1.8,0.0,0.1,1.1,0.5,0.018,0.039,0.6
oriental radish raw,61.0,13.9,0.0,0.3,5.4,2.0,0.1,0.014,8.5
purslane cooked,21.0,4.1,0.0,0.2,0.0,1.7,0.0,0.3,0.0
rhubarb raw,11.0,2.3,0.0,0.1,0.9,0.5,0.043,0.058,0.6
swamp cabbage,20.0,3.6,0.0,0.2,1.9,2.0,0.0,0.4,0.0
mung bean sprouts raw,6.0,1.2,0.0,0.044,0.4,0.6,0.036,0.08,0.8
onion cooked,7.0,1.5,0.0,0.034,0.2,0.2,0.095,0.04,0.7
swiss chard raw,7.0,1.3,0.0,0.042,0.6,0.6,0.065,0.089,0.4
peas raw,117.0,21.0,0.0,0.6,7.4,7.9,0.1,0.017,8.2
cabbage cooked,35.0,8.3,0.0,0.019,2.9,1.9,0.0,0.011,4.2
taro leaves cooked,35.0,5.6,0.0,0.6,2.9,3.9,0.1,0.3,0.0
leeks cooked,38.0,9.4,0.0,0.2,1.2,1.0,0.086,0.067,2.6
split peas cooked,227.0,40.2,0.0,0.8,16.3,16.3,0.1,0.5,5.7
sweet corn yellow,58.0,14.2,0.0,0.4,1.5,4.1,0.029,0.05,2.6
asparagus raw,2.0,0.5,0.0,0.037,0.3,0.3,0.012,0.047,0.2
collard cooked,63.0,10.7,0.0,1.4,7.6,5.1,0.049,0.013,0.0
swiss chard cooked,35.0,7.2,0.0,0.1,3.7,3.3,0.0,0.7,1.9
nopales cooked,22.0,4.9,0.0,0.003,3.0,2.0,0.064,0.087,1.7
tahitian taro cooked,60.0,9.4,0.0,0.9,0.0,5.7,0.2,0.4,0.0
chinese cabbage pak choi raw,9.0,1.5,0.0,0.1,0.7,1.1,0.013,0.087,0.8
green chili pepper,18.0,4.3,0.0,0.097,0.7,0.9,0.067,0.023,2.3
mountain yam raw,91.0,22.2,0.0,0.1,3.4,1.8,0.015,0.021,0.4
parsnips cooked,114.0,27.2,0.0,0.5,6.4,2.1,0.081,0.021,7.7
tomato stewed,97.0,16.1,0.0,3.3,2.1,2.4,0.6,0.6,0.0
sweet green peppers cooked,19.0,4.5,0.0,0.1,0.9,0.7,0.037,0.2,2.3
white corn raw,143.0,31.6,0.0,2.0,4.5,5.3,0.3,0.088,5.3
rutabaga raw,286.0,66.5,0.0,1.2,17.8,8.3,0.2,0.061,34.4
jalapeno peppers canned,37.0,6.4,0.0,1.3,3.5,1.3,0.1,2.3,2.9
pumpkin canned,83.0,19.8,0.0,0.7,7.1,2.7,0.4,0.6,8.1
peas onions canned,61.0,10.3,0.0,0.5,2.8,3.9,0.064,0.5,0.0
sweet mashed potato canned,258.0,59.1,0.0,0.5,4.3,5.0,0.1,0.2,13.9
hominy canned,119.0,23.5,0.0,1.5,4.1,2.4,0.2,0.6,3.0
tomato puree canned,95.0,22.5,0.0,0.5,4.8,4.1,0.098,0.002,12.1
dried tomatoes canned in oil,6.0,0.7,0.0,0.4,0.2,0.2,0.072,0.056,0.0
mixed vegetables canned,88.0,17.5,0.0,0.6,9.3,3.5,0.1,0.5,0.0
straw mushrooms canned,2.0,0.3,0.0,0.09,0.1,0.2,0.1,0.049,0.0
capers canned,2.0,0.4,0.0,0.089,0.3,0.2,0.021,0.2,0.011
red peppers canned,15.0,3.7,0.0,0.058,0.9,0.7,0.03,0.9,2.4
carrots canned,104.0,24.4,0.0,0.6,8.2,2.6,0.1,0.2,11.2
tomatoes in tomato juice canned,41.0,9.6,0.0,0.3,2.4,1.9,0.08,0.3,5.7
asparagus canned,62.0,10.2,0.0,0.7,4.1,7.4,0.2,0.1,4.1
sweet red peppers canned,25.0,5.5,0.0,0.4,1.7,1.1,0.013,1.9,0.0
onions canned,12.0,2.5,0.0,0.084,0.8,0.5,0.045,0.2,1.4
turnip greens canned,27.0,4.0,0.0,0.4,1.9,2.0,0.1,0.082,0.6
hearts of palm,9.0,1.5,0.0,0.2,0.8,0.8,0.056,0.1,0.0
spinach canned,44.0,6.8,0.0,0.9,3.7,4.9,0.1,0.7,0.0
sweet potato canned,568.0,133.5,0.0,1.3,16.0,6.3,0.3,0.3,98.3
corn canned,49.0,11.1,0.0,0.6,1.4,1.6,0.032,0.2,3.3
peas carrots canned,97.0,21.6,0.0,0.7,8.4,5.5,0.1,0.7,7.2
crookneck squash canned,27.0,6.2,0.0,0.1,2.9,1.3,0.088,0.006,2.5
tomatoes canned,77.0,17.6,0.0,0.7,4.6,4.0,0.062,0.3,10.6
pimento canned,44.0,9.8,0.0,0.6,3.6,2.1,0.004,0.006,5.2
sweet green peppers canned,25.0,5.5,0.0,0.4,1.7,1.1,0.037,1.9,0.0
peas canned,57.0,9.5,0.0,0.8,0.0,3.5,0.1,0.2,0.0
chili peppers canned,29.0,6.4,0.0,0.4,2.4,1.0,0.013,0.6,0.0
green peppers canned,15.0,3.7,0.0,0.074,0.9,0.7,0.096,0.9,2.3
grape leaves canned,20.0,3.3,0.0,0.6,2.8,1.2,0.065,0.8,0.0
sauerkraut canned,27.0,6.1,0.0,0.2,4.1,1.3,0.023,0.9,2.5
beets canned,69.0,16.2,0.0,0.2,3.0,2.0,0.017,0.02,13.2
stewed tomatoes canned,66.0,15.8,0.0,0.5,2.6,2.3,0.078,0.6,9.0
tomato paste canned,215.0,49.5,0.0,1.2,10.7,11.3,0.3,2.1,31.9
bacon ranch salad mcdonalds,389.0,19.4,70.2,20.1,3.2,28.1,5.2,0.9,4.9
caesar salad with grilled chicken mcdonalds,201.0,11.3,71.0,5.6,3.3,29.1,3.0,0.6,4.8
caesar salad mcdonalds,94.0,9.1,10.7,4.4,3.4,6.8,2.5,0.2,4.4
vegetable salad,22.0,4.4,0.0,0.054,0.0,1.7,0.053,0.025,0.0
vegetable salad with chicken,70.0,2.5,47.9,1.5,0.0,11.6,0.4,0.1,0.0
potato salad,358.0,27.9,170.0,20.5,3.3,6.7,3.6,1.3,0.0
taco salad taco bell,906.0,80.5,101.3,48.9,16.0,35.7,15.9,1.9,0.0
iceberg lettuce,8.0,1.7,0.0,0.045,0.7,0.5,0.089,0.022,1.1
cornsalad,12.0,2.0,0.0,0.2,0.0,1.1,0.0,0.067,0.0
potato salad with egg,393.0,40.5,42.5,23.5,3.3,4.9,3.6,0.8,12.4
side salad mcdonalds,17.0,3.7,0.0,0.2,1.4,0.9,0.014,0.037,1.9
caesar salad with crispy chicken mcdonalds,349.0,19.2,55.6,16.4,3.4,25.7,4.3,0.7,4.5
grape apple salad with walnuts,191.0,25.6,1.6,8.2,3.6,3.5,1.1,0.087,20.3
vegetable salad with cheese egg,68.0,3.2,65.1,3.9,0.0,5.8,2.0,0.044,0.0
celtuce,1.0,0.3,0.0,0.088,0.1,0.071,0.0,0.094,0.0
arugula,5.0,0.7,0.0,0.1,0.3,0.5,0.029,0.018,0.4
vegetable salad with shrimp,71.0,4.4,119.5,1.7,0.0,9.7,0.4,0.3,0.0
coleslaw,292.0,28.4,7.6,18.9,3.6,1.8,3.1,0.4,23.3
shiitake mushrooms cooked,10.0,2.6,0.0,0.007,0.4,0.3,0.061,0.048,0.7
shiitake mushrooms raw,6.0,1.3,0.0,0.039,0.5,0.4,0.0,0.096,0.5
crimini mushrooms,1.0,0.3,0.0,0.018,0.064,0.2,0.054,0.086,0.1
mushrooms raw,15.0,2.3,0.0,0.2,0.7,2.2,0.052,0.053,1.4
portabella mushrooms grilled,35.0,5.4,0.0,0.7,2.7,4.0,0.023,0.047,2.7
maitake mushrooms,0.0,0.072,0.0,0.017,0.041,0.016,0.011,0.059,0.043
shiitake mushrooms dried,11.0,2.7,0.0,0.061,0.4,0.3,0.014,0.086,0.046
chanterelle mushrooms,2.0,0.4,0.0,0.063,0.2,0.033,0.0,0.028,0.076
cloud ear fungus dried,80.0,20.4,0.0,0.2,19.6,2.6,0.0,0.036,0.0
mushrooms cooked,44.0,8.3,0.0,0.7,3.4,3.4,0.05,0.011,3.7
pepeao dried,72.0,19.4,0.0,0.1,0.0,1.2,0.0,0.072,0.0
truffles,61.0,5.4,6.4,4.1,0.3,0.7,2.2,0.034,4.6
jews ear,25.0,6.7,0.0,0.095,0.0,0.5,0.0,0.027,0.0
enoki mushrooms,1.0,0.2,0.0,0.099,0.089,0.062,0.027,0.084,0.034
morel mushrooms,4.0,0.7,0.0,0.07,0.4,0.4,0.056,0.08,0.096
portabella mushrooms raw,19.0,3.3,0.0,0.3,1.1,1.8,0.036,0.014,2.2
oyster mushroom,5.0,0.9,0.0,0.035,0.3,0.5,0.016,0.098,0.2
chocolate pudding fat free,105.0,23.6,1.1,0.3,0.3,2.2,0.0,0.1,17.8
tapioca pudding,143.0,23.9,1.1,4.3,0.0,2.1,1.1,0.2,16.4
tapioca pudding fat free,105.0,23.9,1.1,0.4,0.0,1.6,0.1,0.2,15.9
rice pudding,122.0,20.8,13.6,2.4,0.3,3.6,1.4,0.1,13.1
corn pudding,328.0,42.4,180.0,12.6,3.0,11.1,6.3,0.7,16.5
chocolate pudding,213.0,34.5,1.5,6.9,0.0,3.1,1.9,0.2,25.8
lemon pudding,173.0,30.2,16.5,4.4,0.0,4.1,2.6,0.4,0.0
vanilla pudding,195.0,33.9,1.5,5.7,0.0,2.2,1.5,0.3,25.5
profeel proteiinirahka valio,140.0,19.3,0.0,0.4,0.0,175.0,0.2,0.0,0.2
cottage cheese creamed,20.0,0.7,3.4,0.9,0.0,2.2,0.3,0.095,0.5
zaziki milfina,51.0,0.0,0.0,4.4,0.0,0.0,1.6,0.0,0.0
cottage cheese low fat,163.0,6.1,9.0,2.3,0.0,28.0,1.5,0.9,6.1
cottage cheese nonfat,104.0,9.7,10.2,0.4,0.0,15.0,0.2,0.5,2.7
vanilla yogurt low fat,208.0,33.8,12.3,3.1,0.0,12.1,2.0,0.2,33.8
classique yogurt plain 2 liberte,30.0,1.7,0.017,1.2,0.0,3.3,0.7,0.0,1.7
yoplait light strawberry yogurt yoplait,79.0,0.074,0.0,0.0,0.0,0.0,14.1,0.0,0.0
vanilla yogurt,145.0,23.5,8.5,2.1,0.0,8.4,1.3,0.1,23.5
chocolate yogurt,168.0,35.3,1.5,0.0,1.8,5.3,0.0,0.2,22.5
